@RELATION variation
@ATTRIBUTE the NUMERIC
@ATTRIBUTE of NUMERIC
@ATTRIBUTE and NUMERIC
@ATTRIBUTE in NUMERIC
@ATTRIBUTE to NUMERIC
@ATTRIBUTE a NUMERIC
@ATTRIBUTE for NUMERIC
@ATTRIBUTE with NUMERIC
@ATTRIBUTE was NUMERIC
@ATTRIBUTE were NUMERIC
@ATTRIBUTE that NUMERIC
@ATTRIBUTE by NUMERIC
@ATTRIBUTE is NUMERIC
@ATTRIBUTE variation NUMERIC
@ATTRIBUTE from NUMERIC
@ATTRIBUTE on NUMERIC
@ATTRIBUTE are NUMERIC
@ATTRIBUTE this NUMERIC
@ATTRIBUTE as NUMERIC
@ATTRIBUTE or NUMERIC
@ATTRIBUTE at NUMERIC
@ATTRIBUTE between NUMERIC
@ATTRIBUTE patients NUMERIC
@ATTRIBUTE be NUMERIC
@ATTRIBUTE these NUMERIC
@ATTRIBUTE have NUMERIC
@ATTRIBUTE during NUMERIC
@ATTRIBUTE an NUMERIC
@ATTRIBUTE which NUMERIC
@ATTRIBUTE we NUMERIC
@ATTRIBUTE study NUMERIC
@ATTRIBUTE variations NUMERIC
@ATTRIBUTE not NUMERIC
@ATTRIBUTE than NUMERIC
@ATTRIBUTE but NUMERIC
@ATTRIBUTE different NUMERIC
@ATTRIBUTE used NUMERIC
@ATTRIBUTE has NUMERIC
@ATTRIBUTE two NUMERIC
@ATTRIBUTE gene NUMERIC
@ATTRIBUTE results NUMERIC
@ATTRIBUTE been NUMERIC
@ATTRIBUTE other NUMERIC
@ATTRIBUTE it NUMERIC
@ATTRIBUTE no NUMERIC
@ATTRIBUTE years NUMERIC
@ATTRIBUTE activity NUMERIC
@ATTRIBUTE significant NUMERIC
@ATTRIBUTE mean NUMERIC
@ATTRIBUTE both NUMERIC
@ATTRIBUTE among NUMERIC
@ATTRIBUTE after NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE cell NUMERIC
@ATTRIBUTE data NUMERIC
@ATTRIBUTE blood NUMERIC
@ATTRIBUTE growth NUMERIC
@ATTRIBUTE associated NUMERIC
@ATTRIBUTE each NUMERIC
@ATTRIBUTE there NUMERIC
@ATTRIBUTE number NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE differences NUMERIC
@ATTRIBUTE more NUMERIC
@ATTRIBUTE also NUMERIC
@ATTRIBUTE changes NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE all NUMERIC
@ATTRIBUTE found NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE normal NUMERIC
@ATTRIBUTE three NUMERIC
@ATTRIBUTE showed NUMERIC
@ATTRIBUTE within NUMERIC
@ATTRIBUTE serum NUMERIC
@ATTRIBUTE may NUMERIC
@ATTRIBUTE clinical NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE had NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE analysis NUMERIC
@ATTRIBUTE can NUMERIC
@ATTRIBUTE levels NUMERIC
@ATTRIBUTE model NUMERIC
@ATTRIBUTE human NUMERIC
@ATTRIBUTE most NUMERIC
@ATTRIBUTE group NUMERIC
@ATTRIBUTE when NUMERIC
@ATTRIBUTE studies NUMERIC
@ATTRIBUTE using NUMERIC
@ATTRIBUTE circadian NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE specific NUMERIC
@ATTRIBUTE pressure NUMERIC
@ATTRIBUTE some NUMERIC
@ATTRIBUTE increased NUMERIC
@ATTRIBUTE one NUMERIC
@ATTRIBUTE significantly NUMERIC
@ATTRIBUTE subjects NUMERIC
@ATTRIBUTE compared NUMERIC
@ATTRIBUTE sequence NUMERIC
@ATTRIBUTE related NUMERIC
@ATTRIBUTE effect NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE their NUMERIC
@ATTRIBUTE disease NUMERIC
@ATTRIBUTE genes NUMERIC
@ATTRIBUTE correlation NUMERIC
@ATTRIBUTE acid NUMERIC
@ATTRIBUTE total NUMERIC
@ATTRIBUTE only NUMERIC
@ATTRIBUTE relative NUMERIC
@ATTRIBUTE important NUMERIC
@ATTRIBUTE protein NUMERIC
@ATTRIBUTE measurements NUMERIC
@ATTRIBUTE based NUMERIC
@ATTRIBUTE ph NUMERIC
@ATTRIBUTE same NUMERIC
@ATTRIBUTE p NUMERIC
@ATTRIBUTE determined NUMERIC
@ATTRIBUTE rate NUMERIC
@ATTRIBUTE over NUMERIC
@ATTRIBUTE samples NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE treatment NUMERIC
@ATTRIBUTE risk NUMERIC
@ATTRIBUTE n NUMERIC
@ATTRIBUTE individual NUMERIC
@ATTRIBUTE alpha NUMERIC
@ATTRIBUTE measured NUMERIC
@ATTRIBUTE surface NUMERIC
@ATTRIBUTE those NUMERIC
@ATTRIBUTE artificial NUMERIC
@ATTRIBUTE such NUMERIC
@ATTRIBUTE concentrations NUMERIC
@ATTRIBUTE five NUMERIC
@ATTRIBUTE region NUMERIC
@ATTRIBUTE non NUMERIC
@ATTRIBUTE type NUMERIC
@ATTRIBUTE single NUMERIC
@ATTRIBUTE strand NUMERIC
@ATTRIBUTE first NUMERIC
@ATTRIBUTE motor NUMERIC
@ATTRIBUTE flow NUMERIC
@ATTRIBUTE brain NUMERIC
@ATTRIBUTE i NUMERIC
@ATTRIBUTE large NUMERIC
@ATTRIBUTE ventricular NUMERIC
@ATTRIBUTE life NUMERIC
@ATTRIBUTE patterns NUMERIC
@ATTRIBUTE diagnosis NUMERIC
@ATTRIBUTE major NUMERIC
@ATTRIBUTE level NUMERIC
@ATTRIBUTE they NUMERIC
@ATTRIBUTE amino NUMERIC
@ATTRIBUTE urinary NUMERIC
@ATTRIBUTE factors NUMERIC
@ATTRIBUTE drug NUMERIC
@ATTRIBUTE cells NUMERIC
@ATTRIBUTE sleep NUMERIC
@ATTRIBUTE bone NUMERIC
@ATTRIBUTE since NUMERIC
@ATTRIBUTE head NUMERIC
@ATTRIBUTE skin NUMERIC
@ATTRIBUTE its NUMERIC
@ATTRIBUTE use NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE species NUMERIC
@ATTRIBUTE while NUMERIC
@ATTRIBUTE per NUMERIC
@ATTRIBUTE variability NUMERIC
@ATTRIBUTE show NUMERIC
@ATTRIBUTE measurement NUMERIC
@ATTRIBUTE higher NUMERIC
@ATTRIBUTE upper NUMERIC
@ATTRIBUTE tests NUMERIC
@ATTRIBUTE muscle NUMERIC
@ATTRIBUTE our NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE who NUMERIC
@ATTRIBUTE dna NUMERIC
@ATTRIBUTE test NUMERIC
@ATTRIBUTE standard NUMERIC
@ATTRIBUTE days NUMERIC
@ATTRIBUTE did NUMERIC
@ATTRIBUTE control NUMERIC
@ATTRIBUTE b NUMERIC
@ATTRIBUTE pattern NUMERIC
@ATTRIBUTE neck NUMERIC
@ATTRIBUTE effects NUMERIC
@ATTRIBUTE findings NUMERIC
@ATTRIBUTE developed NUMERIC
@ATTRIBUTE performed NUMERIC
@ATTRIBUTE mortality NUMERIC
@ATTRIBUTE rates NUMERIC
@ATTRIBUTE size NUMERIC
@ATTRIBUTE structure NUMERIC
@ATTRIBUTE mao NUMERIC
@ATTRIBUTE cortisol NUMERIC
@ATTRIBUTE increase NUMERIC
@ATTRIBUTE whereas NUMERIC
@ATTRIBUTE new NUMERIC
@ATTRIBUTE about NUMERIC
@ATTRIBUTE metabolism NUMERIC
@ATTRIBUTE sites NUMERIC
@ATTRIBUTE ratio NUMERIC
@ATTRIBUTE across NUMERIC
@ATTRIBUTE interactions NUMERIC
@ATTRIBUTE 30 NUMERIC
@ATTRIBUTE heart NUMERIC
@ATTRIBUTE free NUMERIC
@ATTRIBUTE phase NUMERIC
@ATTRIBUTE health NUMERIC
@ATTRIBUTE suggest NUMERIC
@ATTRIBUTE strains NUMERIC
@ATTRIBUTE genotype NUMERIC
@ATTRIBUTE menstrual NUMERIC
@ATTRIBUTE recorded NUMERIC
@ATTRIBUTE efficacy NUMERIC
@ATTRIBUTE lipid NUMERIC
@ATTRIBUTE local NUMERIC
@ATTRIBUTE hcv NUMERIC
@ATTRIBUTE movement NUMERIC
@ATTRIBUTE distribution NUMERIC
@ATTRIBUTE relationship NUMERIC
@ATTRIBUTE breaks NUMERIC
@ATTRIBUTE values NUMERIC
@ATTRIBUTE many NUMERIC
@ATTRIBUTE like NUMERIC
@ATTRIBUTE day NUMERIC
@ATTRIBUTE expression NUMERIC
@ATTRIBUTE into NUMERIC
@ATTRIBUTE extent NUMERIC
@ATTRIBUTE environmental NUMERIC
@ATTRIBUTE examined NUMERIC
@ATTRIBUTE liver NUMERIC
@ATTRIBUTE venous NUMERIC
@ATTRIBUTE nucleotide NUMERIC
@ATTRIBUTE if NUMERIC
@ATTRIBUTE stage NUMERIC
@ATTRIBUTE method NUMERIC
@ATTRIBUTE shown NUMERIC
@ATTRIBUTE common NUMERIC
@ATTRIBUTE rat NUMERIC
@ATTRIBUTE healthy NUMERIC
@ATTRIBUTE insulin NUMERIC
@ATTRIBUTE various NUMERIC
@ATTRIBUTE factor NUMERIC
@ATTRIBUTE tissue NUMERIC
@ATTRIBUTE screening NUMERIC
@ATTRIBUTE urea NUMERIC
@ATTRIBUTE cervical NUMERIC
@ATTRIBUTE primary NUMERIC
@ATTRIBUTE long NUMERIC
@ATTRIBUTE influence NUMERIC
@ATTRIBUTE indicate NUMERIC
@ATTRIBUTE c NUMERIC
@ATTRIBUTE female NUMERIC
@ATTRIBUTE br NUMERIC
@ATTRIBUTE change NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE dose NUMERIC
@ATTRIBUTE analytical NUMERIC
@ATTRIBUTE hcg NUMERIC
@ATTRIBUTE administration NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE could NUMERIC
@ATTRIBUTE greater NUMERIC
@ATTRIBUTE reported NUMERIC
@ATTRIBUTE sex NUMERIC
@ATTRIBUTE bc1 NUMERIC
@ATTRIBUTE vl NUMERIC
@ATTRIBUTE individuals NUMERIC
@ATTRIBUTE 50 NUMERIC
@ATTRIBUTE ion NUMERIC
@ATTRIBUTE including NUMERIC
@ATTRIBUTE present NUMERIC
@ATTRIBUTE children NUMERIC
@ATTRIBUTE evidence NUMERIC
@ATTRIBUTE vh NUMERIC
@ATTRIBUTE period NUMERIC
@ATTRIBUTE similar NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE superior NUMERIC
@ATTRIBUTE virus NUMERIC
@ATTRIBUTE function NUMERIC
@ATTRIBUTE dilated NUMERIC
@ATTRIBUTE pet NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE spectral NUMERIC
@ATTRIBUTE wide NUMERIC
@ATTRIBUTE observed NUMERIC
@ATTRIBUTE hormone NUMERIC
@ATTRIBUTE population NUMERIC
@ATTRIBUTE enzyme NUMERIC
@ATTRIBUTE breast NUMERIC
@ATTRIBUTE Sense {M1,M2,None}
@DATA
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9662394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9526551
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9468484
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9626674
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9440369
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9670922
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9652230
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9486002
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9604267
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9661686
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9672031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9350862
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9580960
