@RELATION mosaic
@ATTRIBUTE the NUMERIC
@ATTRIBUTE of NUMERIC
@ATTRIBUTE and NUMERIC
@ATTRIBUTE in NUMERIC
@ATTRIBUTE a NUMERIC
@ATTRIBUTE to NUMERIC
@ATTRIBUTE with NUMERIC
@ATTRIBUTE mosaic NUMERIC
@ATTRIBUTE that NUMERIC
@ATTRIBUTE for NUMERIC
@ATTRIBUTE is NUMERIC
@ATTRIBUTE were NUMERIC
@ATTRIBUTE was NUMERIC
@ATTRIBUTE by NUMERIC
@ATTRIBUTE from NUMERIC
@ATTRIBUTE cells NUMERIC
@ATTRIBUTE cell NUMERIC
@ATTRIBUTE or NUMERIC
@ATTRIBUTE as NUMERIC
@ATTRIBUTE be NUMERIC
@ATTRIBUTE are NUMERIC
@ATTRIBUTE this NUMERIC
@ATTRIBUTE on NUMERIC
@ATTRIBUTE we NUMERIC
@ATTRIBUTE at NUMERIC
@ATTRIBUTE not NUMERIC
@ATTRIBUTE these NUMERIC
@ATTRIBUTE patients NUMERIC
@ATTRIBUTE an NUMERIC
@ATTRIBUTE have NUMERIC
@ATTRIBUTE two NUMERIC
@ATTRIBUTE one NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE but NUMERIC
@ATTRIBUTE normal NUMERIC
@ATTRIBUTE between NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE large NUMERIC
@ATTRIBUTE cases NUMERIC
@ATTRIBUTE all NUMERIC
@ATTRIBUTE analysis NUMERIC
@ATTRIBUTE which NUMERIC
@ATTRIBUTE gene NUMERIC
@ATTRIBUTE had NUMERIC
@ATTRIBUTE ganglion NUMERIC
@ATTRIBUTE type NUMERIC
@ATTRIBUTE results NUMERIC
@ATTRIBUTE their NUMERIC
@ATTRIBUTE disease NUMERIC
@ATTRIBUTE most NUMERIC
@ATTRIBUTE also NUMERIC
@ATTRIBUTE may NUMERIC
@ATTRIBUTE other NUMERIC
@ATTRIBUTE mosaicism NUMERIC
@ATTRIBUTE during NUMERIC
@ATTRIBUTE per NUMERIC
@ATTRIBUTE both NUMERIC
@ATTRIBUTE after NUMERIC
@ATTRIBUTE three NUMERIC
@ATTRIBUTE can NUMERIC
@ATTRIBUTE non NUMERIC
@ATTRIBUTE alpha NUMERIC
@ATTRIBUTE region NUMERIC
@ATTRIBUTE chromosome NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE within NUMERIC
@ATTRIBUTE has NUMERIC
@ATTRIBUTE ct NUMERIC
@ATTRIBUTE negative NUMERIC
@ATTRIBUTE been NUMERIC
@ATTRIBUTE mutations NUMERIC
@ATTRIBUTE each NUMERIC
@ATTRIBUTE found NUMERIC
@ATTRIBUTE pattern NUMERIC
@ATTRIBUTE first NUMERIC
@ATTRIBUTE associated NUMERIC
@ATTRIBUTE more NUMERIC
@ATTRIBUTE early NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE specific NUMERIC
@ATTRIBUTE clinical NUMERIC
@ATTRIBUTE only NUMERIC
@ATTRIBUTE findings NUMERIC
@ATTRIBUTE using NUMERIC
@ATTRIBUTE those NUMERIC
@ATTRIBUTE than NUMERIC
@ATTRIBUTE virus NUMERIC
@ATTRIBUTE showed NUMERIC
@ATTRIBUTE direct NUMERIC
@ATTRIBUTE protein NUMERIC
@ATTRIBUTE similar NUMERIC
@ATTRIBUTE lung NUMERIC
@ATTRIBUTE different NUMERIC
@ATTRIBUTE mosaics NUMERIC
@ATTRIBUTE types NUMERIC
@ATTRIBUTE there NUMERIC
@ATTRIBUTE n NUMERIC
@ATTRIBUTE identified NUMERIC
@ATTRIBUTE studies NUMERIC
@ATTRIBUTE cytogenetic NUMERIC
@ATTRIBUTE cent NUMERIC
@ATTRIBUTE cvs NUMERIC
@ATTRIBUTE detected NUMERIC
@ATTRIBUTE dna NUMERIC
@ATTRIBUTE positive NUMERIC
@ATTRIBUTE p NUMERIC
@ATTRIBUTE expression NUMERIC
@ATTRIBUTE cp NUMERIC
@ATTRIBUTE our NUMERIC
@ATTRIBUTE mutation NUMERIC
@ATTRIBUTE development NUMERIC
@ATTRIBUTE presence NUMERIC
@ATTRIBUTE used NUMERIC
@ATTRIBUTE karyotype NUMERIC
@ATTRIBUTE cv NUMERIC
@ATTRIBUTE present NUMERIC
@ATTRIBUTE movement NUMERIC
@ATTRIBUTE syndrome NUMERIC
@ATTRIBUTE chromosomal NUMERIC
@ATTRIBUTE case NUMERIC
@ATTRIBUTE compared NUMERIC
@ATTRIBUTE trisomy NUMERIC
@ATTRIBUTE five NUMERIC
@ATTRIBUTE when NUMERIC
@ATTRIBUTE expressed NUMERIC
@ATTRIBUTE cmv NUMERIC
@ATTRIBUTE because NUMERIC
@ATTRIBUTE either NUMERIC
@ATTRIBUTE new NUMERIC
@ATTRIBUTE color NUMERIC
@ATTRIBUTE sequence NUMERIC
@ATTRIBUTE retinal NUMERIC
@ATTRIBUTE portal NUMERIC
@ATTRIBUTE fetal NUMERIC
@ATTRIBUTE it NUMERIC
@ATTRIBUTE nf1 NUMERIC
@ATTRIBUTE whereas NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE obtained NUMERIC
@ATTRIBUTE function NUMERIC
@ATTRIBUTE fgf NUMERIC
@ATTRIBUTE false NUMERIC
@ATTRIBUTE viral NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE into NUMERIC
@ATTRIBUTE somata NUMERIC
@ATTRIBUTE same NUMERIC
@ATTRIBUTE reported NUMERIC
@ATTRIBUTE trees NUMERIC
@ATTRIBUTE no NUMERIC
@ATTRIBUTE potyvirus NUMERIC
@ATTRIBUTE related NUMERIC
@ATTRIBUTE some NUMERIC
@ATTRIBUTE based NUMERIC
@ATTRIBUTE tissue NUMERIC
@ATTRIBUTE study NUMERIC
@ATTRIBUTE loss NUMERIC
@ATTRIBUTE its NUMERIC
@ATTRIBUTE nf2 NUMERIC
@ATTRIBUTE xenopus NUMERIC
@ATTRIBUTE cause NUMERIC
@ATTRIBUTE sequences NUMERIC
@ATTRIBUTE genes NUMERIC
@ATTRIBUTE methylation NUMERIC
@ATTRIBUTE germline NUMERIC
@ATTRIBUTE dendrites NUMERIC
@ATTRIBUTE approximately NUMERIC
@ATTRIBUTE patient NUMERIC
@ATTRIBUTE pulmonary NUMERIC
@ATTRIBUTE such NUMERIC
@ATTRIBUTE four NUMERIC
@ATTRIBUTE role NUMERIC
@ATTRIBUTE molecular NUMERIC
@ATTRIBUTE deletions NUMERIC
@ATTRIBUTE examined NUMERIC
@ATTRIBUTE distribution NUMERIC
@ATTRIBUTE like NUMERIC
@ATTRIBUTE very NUMERIC
@ATTRIBUTE section NUMERIC
@ATTRIBUTE sbm NUMERIC
@ATTRIBUTE following NUMERIC
@ATTRIBUTE amino NUMERIC
@ATTRIBUTE diagnosis NUMERIC
@ATTRIBUTE spatial NUMERIC
@ATTRIBUTE did NUMERIC
@ATTRIBUTE 21 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE cox NUMERIC
@ATTRIBUTE strains NUMERIC
@ATTRIBUTE thin NUMERIC
@ATTRIBUTE mtdna NUMERIC
@ATTRIBUTE any NUMERIC
@ATTRIBUTE systemic NUMERIC
@ATTRIBUTE chorionic NUMERIC
@ATTRIBUTE vpg NUMERIC
@ATTRIBUTE control NUMERIC
@ATTRIBUTE vascular NUMERIC
@ATTRIBUTE image NUMERIC
@ATTRIBUTE reveal NUMERIC
@ATTRIBUTE isolates NUMERIC
@ATTRIBUTE significant NUMERIC
@ATTRIBUTE included NUMERIC
@ATTRIBUTE karyotypes NUMERIC
@ATTRIBUTE while NUMERIC
@ATTRIBUTE several NUMERIC
@ATTRIBUTE transgenic NUMERIC
@ATTRIBUTE single NUMERIC
@ATTRIBUTE infiltrative NUMERIC
@ATTRIBUTE confined NUMERIC
@ATTRIBUTE regular NUMERIC
@ATTRIBUTE c NUMERIC
@ATTRIBUTE dominant NUMERIC
@ATTRIBUTE suggest NUMERIC
@ATTRIBUTE drosophila NUMERIC
@ATTRIBUTE evidence NUMERIC
@ATTRIBUTE consistent NUMERIC
@ATTRIBUTE form NUMERIC
@ATTRIBUTE duplication NUMERIC
@ATTRIBUTE data NUMERIC
@ATTRIBUTE family NUMERIC
@ATTRIBUTE suggesting NUMERIC
@ATTRIBUTE developmental NUMERIC
@ATTRIBUTE somatic NUMERIC
@ATTRIBUTE being NUMERIC
@ATTRIBUTE involved NUMERIC
@ATTRIBUTE subjects NUMERIC
@ATTRIBUTE show NUMERIC
@ATTRIBUTE abnormal NUMERIC
@ATTRIBUTE phenotype NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE phytoplasma NUMERIC
@ATTRIBUTE embryonic NUMERIC
@ATTRIBUTE natural NUMERIC
@ATTRIBUTE coat NUMERIC
@ATTRIBUTE who NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE fragile NUMERIC
@ATTRIBUTE bronchiolitis NUMERIC
@ATTRIBUTE linked NUMERIC
@ATTRIBUTE appears NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE airway NUMERIC
@ATTRIBUTE field NUMERIC
@ATTRIBUTE blood NUMERIC
@ATTRIBUTE 16s NUMERIC
@ATTRIBUTE demonstrated NUMERIC
@ATTRIBUTE regions NUMERIC
@ATTRIBUTE analyzed NUMERIC
@ATTRIBUTE skin NUMERIC
@ATTRIBUTE plants NUMERIC
@ATTRIBUTE infection NUMERIC
@ATTRIBUTE genetic NUMERIC
@ATTRIBUTE alleles NUMERIC
@ATTRIBUTE could NUMERIC
@ATTRIBUTE rnas NUMERIC
@ATTRIBUTE previously NUMERIC
@ATTRIBUTE sublamina NUMERIC
@ATTRIBUTE developing NUMERIC
@ATTRIBUTE method NUMERIC
@ATTRIBUTE polarity NUMERIC
@ATTRIBUTE mouse NUMERIC
@ATTRIBUTE 70 NUMERIC
@ATTRIBUTE small NUMERIC
@ATTRIBUTE eye NUMERIC
@ATTRIBUTE attenuation NUMERIC
@ATTRIBUTE test NUMERIC
@ATTRIBUTE without NUMERIC
@ATTRIBUTE characteristic NUMERIC
@ATTRIBUTE although NUMERIC
@ATTRIBUTE often NUMERIC
@ATTRIBUTE seven NUMERIC
@ATTRIBUTE nib NUMERIC
@ATTRIBUTE involving NUMERIC
@ATTRIBUTE out NUMERIC
@ATTRIBUTE full NUMERIC
@ATTRIBUTE multiple NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE myoma NUMERIC
@ATTRIBUTE risk NUMERIC
@ATTRIBUTE among NUMERIC
@ATTRIBUTE off NUMERIC
@ATTRIBUTE confirmed NUMERIC
@ATTRIBUTE pcr NUMERIC
@ATTRIBUTE Sense {M1,M2,M3,None}
@DATA
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9687868
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9475603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9556307
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9687868
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9689989
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9447692
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9640334
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9397451
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9714253
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9587677
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9734050
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9529362
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9689989
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2 % 9720293
