@RELATION extraction
@ATTRIBUTE the NUMERIC
@ATTRIBUTE of NUMERIC
@ATTRIBUTE and NUMERIC
@ATTRIBUTE in NUMERIC
@ATTRIBUTE to NUMERIC
@ATTRIBUTE a NUMERIC
@ATTRIBUTE with NUMERIC
@ATTRIBUTE by NUMERIC
@ATTRIBUTE was NUMERIC
@ATTRIBUTE for NUMERIC
@ATTRIBUTE were NUMERIC
@ATTRIBUTE from NUMERIC
@ATTRIBUTE that NUMERIC
@ATTRIBUTE is NUMERIC
@ATTRIBUTE on NUMERIC
@ATTRIBUTE or NUMERIC
@ATTRIBUTE extraction NUMERIC
@ATTRIBUTE as NUMERIC
@ATTRIBUTE extract NUMERIC
@ATTRIBUTE extracts NUMERIC
@ATTRIBUTE an NUMERIC
@ATTRIBUTE this NUMERIC
@ATTRIBUTE be NUMERIC
@ATTRIBUTE using NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE at NUMERIC
@ATTRIBUTE cells NUMERIC
@ATTRIBUTE cell NUMERIC
@ATTRIBUTE not NUMERIC
@ATTRIBUTE are NUMERIC
@ATTRIBUTE protein NUMERIC
@ATTRIBUTE these NUMERIC
@ATTRIBUTE which NUMERIC
@ATTRIBUTE dna NUMERIC
@ATTRIBUTE we NUMERIC
@ATTRIBUTE c NUMERIC
@ATTRIBUTE human NUMERIC
@ATTRIBUTE method NUMERIC
@ATTRIBUTE both NUMERIC
@ATTRIBUTE results NUMERIC
@ATTRIBUTE b NUMERIC
@ATTRIBUTE after NUMERIC
@ATTRIBUTE effect NUMERIC
@ATTRIBUTE activity NUMERIC
@ATTRIBUTE may NUMERIC
@ATTRIBUTE induced NUMERIC
@ATTRIBUTE been NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE has NUMERIC
@ATTRIBUTE have NUMERIC
@ATTRIBUTE insulin NUMERIC
@ATTRIBUTE than NUMERIC
@ATTRIBUTE two NUMERIC
@ATTRIBUTE proteins NUMERIC
@ATTRIBUTE also NUMERIC
@ATTRIBUTE but NUMERIC
@ATTRIBUTE showed NUMERIC
@ATTRIBUTE p NUMERIC
@ATTRIBUTE study NUMERIC
@ATTRIBUTE significant NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE hepatic NUMERIC
@ATTRIBUTE isolated NUMERIC
@ATTRIBUTE analysis NUMERIC
@ATTRIBUTE ml NUMERIC
@ATTRIBUTE other NUMERIC
@ATTRIBUTE observed NUMERIC
@ATTRIBUTE gene NUMERIC
@ATTRIBUTE levels NUMERIC
@ATTRIBUTE tau NUMERIC
@ATTRIBUTE used NUMERIC
@ATTRIBUTE binding NUMERIC
@ATTRIBUTE treatment NUMERIC
@ATTRIBUTE assay NUMERIC
@ATTRIBUTE during NUMERIC
@ATTRIBUTE no NUMERIC
@ATTRIBUTE patients NUMERIC
@ATTRIBUTE fraction NUMERIC
@ATTRIBUTE factor NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE present NUMERIC
@ATTRIBUTE concentrations NUMERIC
@ATTRIBUTE between NUMERIC
@ATTRIBUTE tumor NUMERIC
@ATTRIBUTE different NUMERIC
@ATTRIBUTE control NUMERIC
@ATTRIBUTE its NUMERIC
@ATTRIBUTE anti NUMERIC
@ATTRIBUTE liquid NUMERIC
@ATTRIBUTE all NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE when NUMERIC
@ATTRIBUTE membrane NUMERIC
@ATTRIBUTE found NUMERIC
@ATTRIBUTE against NUMERIC
@ATTRIBUTE liver NUMERIC
@ATTRIBUTE compared NUMERIC
@ATTRIBUTE chromatography NUMERIC
@ATTRIBUTE phase NUMERIC
@ATTRIBUTE it NUMERIC
@ATTRIBUTE purified NUMERIC
@ATTRIBUTE mismatch NUMERIC
@ATTRIBUTE obtained NUMERIC
@ATTRIBUTE pd NUMERIC
@ATTRIBUTE tissue NUMERIC
@ATTRIBUTE vitro NUMERIC
@ATTRIBUTE their NUMERIC
@ATTRIBUTE first NUMERIC
@ATTRIBUTE can NUMERIC
@ATTRIBUTE lipid NUMERIC
@ATTRIBUTE methods NUMERIC
@ATTRIBUTE specific NUMERIC
@ATTRIBUTE system NUMERIC
@ATTRIBUTE well NUMERIC
@ATTRIBUTE mice NUMERIC
@ATTRIBUTE did NUMERIC
@ATTRIBUTE mass NUMERIC
@ATTRIBUTE normal NUMERIC
@ATTRIBUTE serum NUMERIC
@ATTRIBUTE suggest NUMERIC
@ATTRIBUTE into NUMERIC
@ATTRIBUTE inflammatory NUMERIC
@ATTRIBUTE higher NUMERIC
@ATTRIBUTE p53 NUMERIC
@ATTRIBUTE acid NUMERIC
@ATTRIBUTE derived NUMERIC
@ATTRIBUTE rat NUMERIC
@ATTRIBUTE demonstrated NUMERIC
@ATTRIBUTE repair NUMERIC
@ATTRIBUTE release NUMERIC
@ATTRIBUTE determination NUMERIC
@ATTRIBUTE cross NUMERIC
@ATTRIBUTE increased NUMERIC
@ATTRIBUTE blood NUMERIC
@ATTRIBUTE detection NUMERIC
@ATTRIBUTE test NUMERIC
@ATTRIBUTE within NUMERIC
@ATTRIBUTE molecular NUMERIC
@ATTRIBUTE plasma NUMERIC
@ATTRIBUTE expression NUMERIC
@ATTRIBUTE had NUMERIC
@ATTRIBUTE r NUMERIC
@ATTRIBUTE ng NUMERIC
@ATTRIBUTE could NUMERIC
@ATTRIBUTE mebrofenin NUMERIC
@ATTRIBUTE linked NUMERIC
@ATTRIBUTE gel NUMERIC
@ATTRIBUTE samples NUMERIC
@ATTRIBUTE lower NUMERIC
@ATTRIBUTE response NUMERIC
@ATTRIBUTE urine NUMERIC
@ATTRIBUTE stimulation NUMERIC
@ATTRIBUTE red NUMERIC
@ATTRIBUTE positive NUMERIC
@ATTRIBUTE one NUMERIC
@ATTRIBUTE dependent NUMERIC
@ATTRIBUTE mg NUMERIC
@ATTRIBUTE active NUMERIC
@ATTRIBUTE most NUMERIC
@ATTRIBUTE alpha NUMERIC
@ATTRIBUTE ige NUMERIC
@ATTRIBUTE fluid NUMERIC
@ATTRIBUTE based NUMERIC
@ATTRIBUTE some NUMERIC
@ATTRIBUTE 100 NUMERIC
@ATTRIBUTE reaction NUMERIC
@ATTRIBUTE reduced NUMERIC
@ATTRIBUTE detected NUMERIC
@ATTRIBUTE total NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE increase NUMERIC
@ATTRIBUTE data NUMERIC
@ATTRIBUTE treated NUMERIC
@ATTRIBUTE inhibited NUMERIC
@ATTRIBUTE range NUMERIC
@ATTRIBUTE only NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE more NUMERIC
@ATTRIBUTE brain NUMERIC
@ATTRIBUTE effects NUMERIC
@ATTRIBUTE use NUMERIC
@ATTRIBUTE there NUMERIC
@ATTRIBUTE cytotoxic NUMERIC
@ATTRIBUTE nuclear NUMERIC
@ATTRIBUTE activated NUMERIC
@ATTRIBUTE h NUMERIC
@ATTRIBUTE 50 NUMERIC
@ATTRIBUTE fli NUMERIC
@ATTRIBUTE containing NUMERIC
@ATTRIBUTE significantly NUMERIC
@ATTRIBUTE inhibition NUMERIC
@ATTRIBUTE oxytocin NUMERIC
@ATTRIBUTE immunoreactivity NUMERIC
@ATTRIBUTE dose NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE three NUMERIC
@ATTRIBUTE ethanolic NUMERIC
@ATTRIBUTE 99mtc NUMERIC
@ATTRIBUTE performed NUMERIC
@ATTRIBUTE n NUMERIC
@ATTRIBUTE drug NUMERIC
@ATTRIBUTE tested NUMERIC
@ATTRIBUTE mm NUMERIC
@ATTRIBUTE affinity NUMERIC
@ATTRIBUTE development NUMERIC
@ATTRIBUTE whole NUMERIC
@ATTRIBUTE production NUMERIC
@ATTRIBUTE comp NUMERIC
@ATTRIBUTE associated NUMERIC
@ATTRIBUTE approximately NUMERIC
@ATTRIBUTE macrophage NUMERIC
@ATTRIBUTE up NUMERIC
@ATTRIBUTE mouse NUMERIC
@ATTRIBUTE investigated NUMERIC
@ATTRIBUTE aqueous NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE related NUMERIC
@ATTRIBUTE potential NUMERIC
@ATTRIBUTE concentration NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE inlb NUMERIC
@ATTRIBUTE ginseng NUMERIC
@ATTRIBUTE due NUMERIC
@ATTRIBUTE buffer NUMERIC
@ATTRIBUTE our NUMERIC
@ATTRIBUTE developed NUMERIC
@ATTRIBUTE compositae NUMERIC
@ATTRIBUTE new NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE same NUMERIC
@ATTRIBUTE components NUMERIC
@ATTRIBUTE differences NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE clathrin NUMERIC
@ATTRIBUTE determined NUMERIC
@ATTRIBUTE batch NUMERIC
@ATTRIBUTE g NUMERIC
@ATTRIBUTE procedure NUMERIC
@ATTRIBUTE sperm NUMERIC
@ATTRIBUTE degrees NUMERIC
@ATTRIBUTE type NUMERIC
@ATTRIBUTE mechanism NUMERIC
@ATTRIBUTE pg NUMERIC
@ATTRIBUTE v NUMERIC
@ATTRIBUTE mediated NUMERIC
@ATTRIBUTE allopregnanolone NUMERIC
@ATTRIBUTE mean NUMERIC
@ATTRIBUTE studies NUMERIC
@ATTRIBUTE performance NUMERIC
@ATTRIBUTE replication NUMERIC
@ATTRIBUTE studied NUMERIC
@ATTRIBUTE inhibitory NUMERIC
@ATTRIBUTE similar NUMERIC
@ATTRIBUTE ability NUMERIC
@ATTRIBUTE surfactant NUMERIC
@ATTRIBUTE matrix NUMERIC
@ATTRIBUTE administration NUMERIC
@ATTRIBUTE presence NUMERIC
@ATTRIBUTE growth NUMERIC
@ATTRIBUTE including NUMERIC
@ATTRIBUTE subjects NUMERIC
@ATTRIBUTE peak NUMERIC
@ATTRIBUTE solid NUMERIC
@ATTRIBUTE sequence NUMERIC
@ATTRIBUTE day NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE kda NUMERIC
@ATTRIBUTE source NUMERIC
@ATTRIBUTE Sense {M1,M2,None}
@DATA
1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9518582
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9723620
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9705010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9404033
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9374676
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9588500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9653931
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9402858
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9729819
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9618727
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9335273
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9489667
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9571535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1 % 9406903
